ID Caso,Código DANE de Municipio,Municipio,Departamento,Año,Mes,Día,ID Persona,Sexo,Etnia,Ocupación,Calidad de la Víctima o la Baja,Tipo de Población Vulnerable,Militante Político,Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente,Descripción Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente,Situación Actual de la Víctima,Fuente de Información de la Desaparición,Edad,latitud-longitud
231407,54001,CUCUTA,NORTE DE SANTANDER,1996,8,29,252682,HOMBRE,,COMERCIANTE,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-72.48862641 8.112041811)
231408,05837,TURBO,ANTIOQUIA,1996,8,29,252683,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.5740377 8.173851745)
231409,05154,CAUCASIA,ANTIOQUIA,1996,8,30,252684,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.03501824 7.867941792)
231410,05847,URRAO,ANTIOQUIA,1996,1,1,252685,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.133951 6.317343)
231411,27006,ACANDI,CHOCO,1996,8,31,252686,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-77.26560256 8.383938499)
231419,05837,TURBO,ANTIOQUIA,1996,9,1,252694,HOMBRE,,EMPLEADO,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.6322473 7.996897954)
231420,05837,TURBO,ANTIOQUIA,1996,9,1,252695,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.5740377 8.173851745)
231422,05172,CHIGORODO,ANTIOQUIA,1996,9,1,252697,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.681276 7.666199)
231423,05042,SANTA FE DE ANTIOQUIA,ANTIOQUIA,1996,7,5,252698,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.90426658 6.535711576)
231424,05001,MEDELLIN,ANTIOQUIA,1996,9,1,252699,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.61103107 6.257590259)
231425,00000,SIN INFORMACION,SIN INFORMACION,1996,9,1,252700,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72 4)
231427,05480,MUTATA,ANTIOQUIA,1996,9,1,252702,HOMBRE,INDÍGENA,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.46306569 7.329557848)
231428,05250,EL BAGRE,ANTIOQUIA,1996,9,1,252703,HOMBRE,,OBRERO,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,,POINT (-74.66427726 7.704633351)
231429,20011,AGUACHICA,CESAR,1996,9,1,252704,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.6227405 8.248735219)
231429,20011,AGUACHICA,CESAR,1996,9,1,252705,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.6227405 8.248735219)
231432,19142,CALOTO,CAUCA,1996,9,1,252707,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.32127977 3.062875557)
231436,17380,LA DORADA,CALDAS,1996,9,2,252711,HOMBRE,,COMERCIANTE,CIVIL,,,,,APARECIÓ MUERTO,,ADULTEZ (29-59 AÑOS),POINT (-74.72114262 5.410515691)
231437,13006,ACHI,BOLIVAR,1996,9,3,252712,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.47805945 8.622943262)
231438,05579,PUERTO BERRIO,ANTIOQUIA,1996,9,3,252713,HOMBRE,,FUNCIONARIO PÚBLICO,CIVIL,,,,,DESAPARECIDO,,PRIMERA INFANCIA (0-5 AÑOS),POINT (-74.5287421 6.481922267)
231438,05579,PUERTO BERRIO,ANTIOQUIA,1996,9,3,252714,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,PRIMERA INFANCIA (0-5 AÑOS),POINT (-74.5287421 6.481922267)
231438,05579,PUERTO BERRIO,ANTIOQUIA,1996,9,3,252715,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,PRIMERA INFANCIA (0-5 AÑOS),POINT (-74.5287421 6.481922267)
231441,05172,CHIGORODO,ANTIOQUIA,1996,9,4,252716,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.63964213 7.631665644)
231442,05579,PUERTO BERRIO,ANTIOQUIA,1996,9,4,252717,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.5287421 6.481922267)
231445,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,1996,9,4,252720,HOMBRE,,COMERCIANTE,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,,POINT (-76.521469 3.414162)
231447,05480,MUTATA,ANTIOQUIA,1996,9,4,252722,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,PERSONA MAYOR (60 AÑOS O MAS),POINT (-76.46306569 7.329557848)
231447,05480,MUTATA,ANTIOQUIA,1996,9,4,252723,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.46306569 7.329557848)
231449,05001,MEDELLIN,ANTIOQUIA,1996,9,4,252724,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,PERPETRADOR DEL HECHO,,POINT (-75.61103107 6.257590259)
231451,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1996,9,5,252726,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
231452,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1996,9,5,252727,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
231455,05480,MUTATA,ANTIOQUIA,1996,9,5,252730,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,ADULTEZ (29-59 AÑOS),POINT (-76.46306569 7.329557848)
231458,25286,FUNZA,CUNDINAMARCA,1996,9,6,252732,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.19865992 4.743996711)
231458,25286,FUNZA,CUNDINAMARCA,1996,9,6,252733,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.19865992 4.743996711)
231458,25286,FUNZA,CUNDINAMARCA,1996,9,6,252734,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.19865992 4.743996711)
231458,25286,FUNZA,CUNDINAMARCA,1996,9,6,252735,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.19865992 4.743996711)
231461,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1996,9,6,252736,HOMBRE,,OBRERO,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-74.107359 4.650173)
231463,13683,SANTA ROSA,BOLIVAR,1996,9,7,252738,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,JUVENTUD (18-28 AÑOS),POINT (-75.36116053 10.46920726)
231464,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1996,9,7,252739,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-74.1810727 4.316107698)
231465,05234,DABEIBA,ANTIOQUIA,1996,9,7,252740,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.24479338 7.075003837)
231466,81794,TAME,ARAUCA,1996,9,8,252741,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-71.79178647 6.390650479)
231467,50568,PUERTO GAITAN,META,1996,9,8,252742,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-71.63157428 4.005034467)
231468,05045,APARTADO,ANTIOQUIA,1996,9,8,252743,MUJER,,NO APLICA,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,ADOLESCENCIA (12-17 AÑOS),POINT (-76.56244473 7.883803068)
231469,05045,APARTADO,ANTIOQUIA,1996,9,9,252744,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.58236264 7.86047815)
231472,81001,ARAUCA,ARAUCA,1996,9,9,252747,MUJER,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-70.50921153 6.796280825)
231472,81001,ARAUCA,ARAUCA,1996,9,9,252748,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,,POINT (-70.50921153 6.796280825)
231472,81001,ARAUCA,ARAUCA,1996,9,9,252749,MUJER,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-70.50921153 6.796280825)
231472,81001,ARAUCA,ARAUCA,1996,9,9,252750,MUJER,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-70.50921153 6.796280825)
231476,05051,ARBOLETES,ANTIOQUIA,1996,9,10,252751,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.41478317 8.611395262)
231477,05051,ARBOLETES,ANTIOQUIA,1996,9,10,252752,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,PERSONA MAYOR (60 AÑOS O MAS),POINT (-76.41478317 8.611395262)
231479,05051,ARBOLETES,ANTIOQUIA,1996,9,10,252754,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.41478317 8.611395262)
231480,05051,ARBOLETES,ANTIOQUIA,1996,9,10,252755,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.41478317 8.611395262)
231481,18592,PUERTO RICO,CAQUETA,1996,9,10,252756,HOMBRE,,RELIGIOSO,CIVIL,MIEMBRO DE COMUNIDAD RELIGIOSA,,,,DESAPARECIDO,,,POINT (-75.07308627 2.018940891)
231482,05101,CIUDAD BOLIVAR,ANTIOQUIA,1996,9,10,252757,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.01065253 5.840995666)
231483,05837,TURBO,ANTIOQUIA,1996,9,11,252758,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-76.72915844 8.089116411)
231487,73873,VILLARRICA,TOLIMA,1996,9,12,252762,HOMBRE,,OTRA ¿CUÁL?,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-74.600341 3.936729)
231490,05172,CHIGORODO,ANTIOQUIA,1996,9,12,252765,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,ADULTEZ (29-59 AÑOS),POINT (-76.681276 7.666199)
231491,05045,APARTADO,ANTIOQUIA,1996,9,12,252766,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,,POINT (-76.58236264 7.86047815)
231492,05001,MEDELLIN,ANTIOQUIA,1996,6,13,252767,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-75.578661 6.250063)
231493,18001,FLORENCIA,CAQUETA,1996,9,13,252768,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.55823906 1.749138704)
231495,05051,ARBOLETES,ANTIOQUIA,1996,9,13,252770,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-76.45023205 8.656526863)
231496,05353,HISPANIA,ANTIOQUIA,1996,9,14,252771,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,JUVENTUD (18-28 AÑOS),POINT (-75.90669203 5.797039002)
231498,05154,CAUCASIA,ANTIOQUIA,1996,9,14,252773,HOMBRE,,ECONOMÍA INFORMAL,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.03501824 7.867941792)
231499,05761,SOPETRAN,ANTIOQUIA,1996,9,14,252774,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,JUVENTUD (18-28 AÑOS),POINT (-75.76899881 6.517899656)
231499,05761,SOPETRAN,ANTIOQUIA,1996,9,14,252775,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.76899881 6.517899656)
231503,54518,PAMPLONA,NORTE DE SANTANDER,1995,9,14,252778,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-72.67590347 7.379057623)
231504,54405,LOS PATIOS,NORTE DE SANTANDER,1996,9,15,252779,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.52680783 7.742291094)
231505,86568,PUERTO ASIS,PUTUMAYO,1996,9,15,252780,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.52158203 0.433884539)
231506,05361,ITUANGO,ANTIOQUIA,1996,9,15,252781,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-75.67842277 7.341549718)
231507,05670,SAN ROQUE,ANTIOQUIA,1996,9,15,252782,HOMBRE,,TRABAJO SIN ESPECIFICAR,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-74.9450732 6.466165211)
231509,95015,CALAMAR,GUAVIARE,1996,9,16,252784,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,ONG,ADOLESCENCIA (12-17 AÑOS),POINT (-73.0342639 1.613634284)
231510,47288,FUNDACION,MAGDALENA,1996,9,16,252785,HOMBRE,,DESEMPLEADO,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.88406518 10.45937818)
231540,73067,ATACO,TOLIMA,1996,9,17,252815,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.61373257 3.37749064)
231546,05480,MUTATA,ANTIOQUIA,1996,9,18,252821,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-76.46306569 7.329557848)
231547,05736,SEGOVIA,ANTIOQUIA,1996,9,18,252822,MUJER,,SIN INFORMACIÓN,CIVIL,SINDICALISTA,,,,DESAPARECIDO,,,POINT (-74.62163926 7.26692339)
282216,73001,IBAGUE,TOLIMA,2008,4,17,303491,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.252591 4.451921427)
231548,52838,TUQUERRES,NARIÑO,1996,9,18,252823,HOMBRE,,TRABAJO SIN ESPECIFICAR,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-77.63073238 1.134440523)
231549,00000,SIN INFORMACION,SIN INFORMACION,1996,9,18,252824,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72 4)
231553,05045,APARTADO,ANTIOQUIA,1996,9,20,252828,HOMBRE,,OBRERO,CIVIL,MILITANTE POLÍTICO,UNIÓN PATRIÓTICA,,,DESAPARECIDO,,,POINT (-76.58236264 7.86047815)
231554,05045,APARTADO,ANTIOQUIA,1996,9,20,252829,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.625135 7.883257)
231555,05172,CHIGORODO,ANTIOQUIA,1996,9,21,252830,HOMBRE,"NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A)",SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.69640887 7.569863788)
231556,85001,YOPAL,CASANARE,1996,9,21,252831,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.25802857 5.242744761)
231557,00000,SIN INFORMACION,SIN INFORMACION,1996,9,21,252832,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72 4)
231558,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1996,9,21,252833,HOMBRE,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
231559,05045,APARTADO,ANTIOQUIA,1996,9,21,252834,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-76.58236264 7.86047815)
231561,05576,PUEBLORRICO,ANTIOQUIA,1996,9,22,252836,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.86076667 5.80970186)
231562,05576,PUEBLORRICO,ANTIOQUIA,1996,9,22,252837,HOMBRE,,COMERCIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.86076667 5.80970186)
231563,05576,PUEBLORRICO,ANTIOQUIA,1996,9,22,252838,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.86076667 5.80970186)
231564,85410,TAURAMENA,CASANARE,1996,9,22,252839,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-72.62922436 4.697463691)
231565,76147,CARTAGO,VALLE DEL CAUCA,1996,9,22,252840,HOMBRE,,NO APLICA,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.942264 4.758755)
231567,05147,CAREPA,ANTIOQUIA,1996,9,23,252842,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.64374657 7.757967437)
231568,05854,VALDIVIA,ANTIOQUIA,1996,9,23,252843,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.40094502 7.265404213)
231581,05579,PUERTO BERRIO,ANTIOQUIA,1996,9,23,252856,HOMBRE,,MINERO,CIVIL,,,,,APARECIÓ VIVO,,,POINT (-74.409962 6.48701)
231581,05579,PUERTO BERRIO,ANTIOQUIA,1996,9,23,252857,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.409962 6.48701)
231581,05579,PUERTO BERRIO,ANTIOQUIA,1996,9,23,252858,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.409962 6.48701)
231584,27800,UNGUIA,CHOCO,1996,9,22,252859,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-77.10372723 8.117281079)
231585,47189,CIENAGA,MAGDALENA,1996,9,23,252860,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-74.02500493 10.85754552)
231588,20013,AGUSTIN CODAZZI,CESAR,1996,9,24,252863,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.22358244 9.949215908)
231589,23807,TIERRALTA,CORDOBA,1996,9,24,252864,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,ADULTEZ (29-59 AÑOS),POINT (-76.16846678 7.813896829)
231590,68276,FLORIDABLANCA,SANTANDER,1996,7,24,252865,HOMBRE,,COMERCIANTE,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.098991 7.072385)
231590,68276,FLORIDABLANCA,SANTANDER,1996,7,24,252866,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.098991 7.072385)
231596,05854,VALDIVIA,ANTIOQUIA,1996,9,24,252867,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.40094502 7.265404213)
231596,05854,VALDIVIA,ANTIOQUIA,1996,9,24,252868,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.40094502 7.265404213)
231596,05854,VALDIVIA,ANTIOQUIA,1996,9,24,252869,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.40094502 7.265404213)
231596,05854,VALDIVIA,ANTIOQUIA,1996,9,24,252870,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.40094502 7.265404213)
231596,05854,VALDIVIA,ANTIOQUIA,1996,9,24,252871,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.40094502 7.265404213)
231599,05001,MEDELLIN,ANTIOQUIA,1996,9,26,252874,HOMBRE,,OBRERO,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.61103107 6.257590259)
231600,05837,TURBO,ANTIOQUIA,1996,7,24,252875,HOMBRE,,ECONOMÍA INFORMAL,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.725988 8.093955)
231602,00000,SIN INFORMACION,SIN INFORMACION,1996,9,26,252877,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72 4)
231603,20045,BECERRIL,CESAR,1996,9,26,252878,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.278839 9.704495)
231604,23807,TIERRALTA,CORDOBA,1996,9,27,252879,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.16846678 7.813896829)
231605,20045,BECERRIL,CESAR,1996,9,27,252880,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.25250522 9.727732939)
231607,05234,DABEIBA,ANTIOQUIA,1996,9,28,252882,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.31426328 6.992243782)
231609,05837,TURBO,ANTIOQUIA,1996,9,28,252884,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.5740377 8.173851745)
231611,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1996,9,28,252886,MUJER,,TRABAJO SIN ESPECIFICAR,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-74.107359 4.650173)
231612,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,1996,9,28,252887,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-71.91916993 2.484286091)
231613,50450,PUERTO CONCORDIA,META,1996,9,28,252888,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.7210941 2.752260112)
231614,20001,VALLEDUPAR,CESAR,1996,9,28,252889,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.45784764 10.21890277)
231615,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,1996,9,28,252890,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-71.91916993 2.484286091)
231616,05790,TARAZA,ANTIOQUIA,1996,9,29,252891,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.40189438 7.488875998)
231617,05847,URRAO,ANTIOQUIA,1996,9,29,252892,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.25906482 6.33534134)
231622,20013,AGUSTIN CODAZZI,CESAR,1996,9,29,252897,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.22358244 9.949215908)
231623,05837,TURBO,ANTIOQUIA,1996,9,29,252898,HOMBRE,,CAMPESINO,CIVIL,MILITANTE POLÍTICO,UNIÓN PATRIÓTICA,,,DESAPARECIDO,,,POINT (-76.5740377 8.173851745)
231624,05480,MUTATA,ANTIOQUIA,1996,9,29,252899,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,FAMILIARES O COMUNIDAD,,POINT (-76.435875 7.242875)
231625,76520,PALMIRA,VALLE DEL CAUCA,1996,9,30,252900,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.22779972 3.558392876)
231626,05591,PUERTO TRIUNFO,ANTIOQUIA,1996,9,30,252901,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.6861918 5.954830151)
231627,52079,BARBACOAS,NARIÑO,1996,9,30,252902,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-78.15621072 1.44563774)
231632,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1996,10,0,252907,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-74.1810727 4.316107698)
231634,05040,ANORI,ANTIOQUIA,1996,10,1,252909,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.10848954 7.193110778)
231635,05045,APARTADO,ANTIOQUIA,1996,10,1,252910,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.58236264 7.86047815)
231636,05837,TURBO,ANTIOQUIA,1996,10,1,252911,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.5740377 8.173851745)
231637,15572,PUERTO BOYACA,BOYACA,1996,10,1,252912,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,PERSONA MAYOR (60 AÑOS O MAS),POINT (-74.4528581 5.953466654)
